"";"X";"time";"data";"sequence";"word";"V1";"nasal";"V2";"speaker";"session";"token"
"5057";5057;0,565656565656566;0,550798111510787;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5058";5058;0,575757575757576;0,451543179093089;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5059";5059;0,585858585858586;0,32728905966136;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5060";5060;0,595959595959596;0,285228112964173;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5061";5061;0,606060606060606;0,494716849247874;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5062";5062;0,616161616161616;0,494642667684034;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5063";5063;0,626262626262626;0,366827833187992;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5064";5064;0,636363636363636;0,242351169064747;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5065";5065;0,646464646464647;0,409704777087421;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5066";5066;0,656565656565657;0,52780182672044;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5067";5067;0,666666666666667;0,394126648681053;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5068";5068;0,676767676767677;0,249175872938011;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5069";5069;0,686868686868687;0,287972830826246;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5070";5070;0,696969696969697;0,484257248746456;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5071";5071;0,707070707070707;0,394497556500251;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5072";5072;0,717171717171717;0,251994772363924;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5073";5073;0,727272727272727;0,165573250490515;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5074";5074;0,737373737373737;0,376323073359494;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5075";5075;0,747474747474748;0,426692355206741;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5076";5076;0,757575757575758;0,263270370067582;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5077";5077;0,767676767676768;0,114907242387906;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5078";5078;0,777777777777778;0,25459112709832;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5079";5079;0,787878787878788;0,438858131676475;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5080";5080;0,797979797979798;0,294352445316471;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5081";5081;0,808080808080808;0,14450568636;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5082";5082;0,818181818181818;0,140203155657291;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5083";5083;0,828282828282828;0,401693168192719;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5084";5084;0,838383838383838;0,394349193372574;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5085";5085;0,848484848484849;0,220764333987354;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5086";5086;0,858585858585859;0,0893887844270017;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5087";5087;0,868686868686869;0,319425813894339;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5088";5088;0,878787878787879;0,50673426258993;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5089";5089;0,888888888888889;0,30436695643485;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5090";5090;0,898989898989899;0,139832247838091;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5091";5091;0,909090909090909;0,210972367560498;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5092";5092;0,919191919191919;0,529878910507958;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5093";5093;0,929292929292929;0,496868114599225;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5094";5094;0,939393939393939;0,273284881185958;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5095";5095;0,94949494949495;0,176181214119612;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5096";5096;0,95959595959596;0,506437536334568;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5097";5097;0,96969696969697;0,803386336385434;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5098";5098;0,97979797979798;0,596419773272292;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5099";5099;0,98989898989899;0,420090196024995;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5100";5100;1;0,572830035971222;"6->m->6";"kamak";"ɐ";"m";"ɐ";"S3";2;"N04"
"5101";5101;0;3,23869289568345;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5102";5102;0,0101010101010101;2,97831560660563;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5103";5103;0,0202020202020202;2,8354419146501;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5104";5104;0,0303030303030303;2,59442601373447;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5105";5105;0,0404040404040404;2,12708216154349;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5106";5106;0,0505050505050505;1,75320707979071;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5107";5107;0,0606060606060606;1,65239433453238;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5108";5108;0,0707070707070707;1,67442625899281;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5109";5109;0,0808080808080808;1,52554386036625;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5110";5110;0,0909090909090909;1,06287344669719;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5111";5111;0,101010101010101;0,807837230215828;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5112";5112;0,111111111111111;0,851901079136692;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5113";5113;0,121212121212121;0,996777673315894;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5114";5114;0,131313131313131;0,842554202092873;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5115";5115;0,141414141414141;0,405921517331589;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5116";5116;0,151515151515152;0,293758992805756;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5117";5117;0,161616161616162;0,46934675441465;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5118";5118;0,171717171717172;0,66095773381295;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5119";5119;0,181818181818182;0,47468782701112;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5120";5120;0,191919191919192;0,121509401569656;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5121";5121;0,202020202020202;0,110827256376718;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5122";5122;0,212121212121212;0,389898299542185;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5123";5123;0,222222222222222;0,572830035971226;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5124";5124;0,232323232323232;0,261712557226947;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5125";5125;0,242424242424242;0,00400580444735201;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5126";5126;0,252525252525253;0,128853376389798;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5127";5127;0,262626262626263;0,459332243296273;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5128";5128;0,272727272727273;0,585515083387835;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5129";5129;0,282828282828283;0,251030412034008;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5130";5130;0,292929292929293;0,074107382275999;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5131";5131;0,303030303030303;0,295761895029433;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5132";5132;0,313131313131313;0,669636976782211;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5133";5133;0,323232323232323;0,682322024198825;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5134";5134;0,333333333333333;0,323134892086333;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5135";5135;0,343434343434343;0,275065238718117;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5136";5136;0,353535353535354;0,582176913015043;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5137";5137;0,363636363636364;0,950043288096795;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5138";5138;0,373737373737374;0,833207325049053;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5139";5139;0,383838383838384;0,504731360366253;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5140";5140;0,393939393939394;0,558809720405495;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5141";5141;0,404040404040404;0,928678997710921;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5142";5142;0,414141414141414;1,22644379496403;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5143";5143;0,424242424242424;0,974745748855464;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5144";5144;0,434343434343434;0,712365557553959;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5145";5145;0,444444444444444;0,866589028776978;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5146";5146;0,454545454545455;1,2751810824068;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5147";5147;0,464646464646465;1,45477464846305;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5148";5148;0,474747474747475;1,1109431000654;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5149";5149;0,484848484848485;0,947372751798561;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5150";5150;0,494949494949495;1,18371521419228;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5151";5151;0,505050505050505;1,59698070634402;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5152";5152;0,515151515151515;1,61233629005887;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5153";5153;0,525252525252525;1,23912884238064;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5154";5154;0,535353535353535;1,19039155493787;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5155";5155;0,545454545454546;1,50284430183126;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5156";5156;0,555555555555556;1,87271357913669;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5157";5157;0,565656565656566;1,70647269457162;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5158";5158;0,575757575757576;1,37399092544147;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5159";5159;0,585858585858586;1,43007218770438;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5160";5160;0,595959595959596;1,80261200130805;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5161";5161;0,606060606060606;2,07100089928057;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5162";5162;0,616161616161616;1,76388922498365;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5163";5163;0,626262626262626;1,52687912851537;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5164";5164;0,636363636363636;1,68377313603663;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5165";5165;0,646464646464647;2,09102992151733;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5166";5166;0,656565656565657;2,18249578973185;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5167";5167;0,666666666666667;1,8066178057554;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5168";5168;0,676767676767677;1,68711130640942;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5169";5169;0,686868686868687;1,94081225474166;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5170";5170;0,696969696969697;2,33204582243296;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5171";5171;0,707070707070707;2,22121856605625;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5172";5172;0,717171717171717;1,86603723839111;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5173";5173;0,727272727272727;1,87071067691301;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5174";5174;0,737373737373737;2,19918664159581;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5175";5175;0,747474747474748;2,50429541366907;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5176";5176;0,757575757575758;2,20853351863964;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5177";5177;0,767676767676768;1,92946247547417;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5178";5178;0,777777777777778;2,03428102517985;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5179";5179;0,787878787878788;2,41883825212557;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5180";5180;0,797979797979798;2,55303270111184;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5181";5181;0,808080808080808;2,14510828155657;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5182";5182;0,818181818181818;1,96084127697842;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5183";5183;0,828282828282828;2,16313440156966;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5184";5184;0,838383838383838;2,55169743296272;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5185";5185;0,848484848484849;2,47825768476128;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5186";5186;0,858585858585859;2,03962209777633;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5187";5187;0,868686868686869;1,96885288587312;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5188";5188;0,878787878787879;2,24992683126226;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5189";5189;0,888888888888889;2,59242311151079;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5190";5190;0,898989898989899;2,33271345650752;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5191";5191;0,909090909090909;1,9434827910399;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5192";5192;0,919191919191919;1,9868790058862;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5193";5193;0,929292929292929;2,36809806245912;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5194";5194;0,939393939393939;2,60243762262917;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5195";5195;0,94949494949495;2,17715471713539;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5196";5196;0,95959595959596;1,87271357913669;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5197";5197;0,96969696969697;2,06432455853499;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5198";5198;0,97979797979798;2,55770613963375;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5199";5199;0,98989898989899;2,68522424787443;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5200";5200;1;2,05631294964029;"I->n->I";"bininj";"ɪ";"n";"ɪ";"S3";2;"N04"
"5201";5201;0;0,242351169064747;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5202";5202;0,0101010101010101;0,264383093525183;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5203";5203;0,0202020202020202;0,286415017985611;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5204";5204;0,0303030303030303;0,286415017985611;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5205";5205;0,0404040404040404;0,257039118705038;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5206";5206;0,0505050505050505;0,220319244604319;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5207";5207;0,0606060606060606;0,220319244604319;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5208";5208;0,0707070707070707;0,253107495821526;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5209";5209;0,0808080808080808;0,308150216190687;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5210";5210;0,0909090909090909;0,33782284172662;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5211";5211;0,101010101010101;0,28678592580481;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5212";5212;0,111111111111111;0,19502333133493;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5213";5213;0,121212121212121;0,16891142086331;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5214";5214;0,131313131313131;0,186789177748711;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5215";5215;0,141414141414141;0,263344551631425;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5216";5216;0,151515151515152;0,348282442228036;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5217";5217;0,161616161616162;0,302289872647338;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5218";5218;0,171717171717172;0,165869976745876;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5219";5219;0,181818181818182;0,117503597122301;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5220";5220;0,191919191919192;0,117503597122301;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5221";5221;0,202020202020202;0,160083814766368;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5222";5222;0,212121212121212;0,292201179965119;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5223";5223;0,222222222222222;0,323950889288568;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5224";5224;0,232323232323232;0,182486647045998;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5225";5225;0,242424242424242;0,0743299269675155;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5226";5226;0,252525252525253;0,0486631058789346;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5227";5227;0,262626262626263;0,065131413051375;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5228";5228;0,272727272727273;0,198954954218442;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5229";5229;0,282828282828283;0,315790917266185;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5230";5230;0,292929292929293;0,212530180401135;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5231";5231;0,303030303030303;0,0609772454763486;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5232";5232;0,313131313131313;0,0146879496402903;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5233";5233;0,323232323232323;0,00615706979870752;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5234";5234;0,333333333333333;0,124847571942446;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5235";5235;0,343434343434343;0,305924769275492;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5236";5236;0,353535353535354;0,271949613036842;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5237";5237;0,363636363636364;0,112830158600391;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5238";5238;0,373737373737374;0,0514078237410089;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5239";5239;0,383838383838384;0,0160973993532459;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5240";5240;0,393939393939394;0,087460063767167;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5241";5241;0,404040404040404;0,289308098975365;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5242";5242;0,414141414141414;0,318832361383621;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5243";5243;0,424242424242424;0,166240884565076;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5244";5244;0,434343434343434;0,0954716726618727;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5245";5245;0,444444444444444;0,0660957733812921;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5246";5246;0,454545454545455;0,0994774771092224;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5247";5247;0,464646464646465;0,301622238572781;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5248";5248;0,474747474747475;0,387301944807793;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5249";5249;0,484848484848485;0,25503621648136;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5250";5250;0,494949494949495;0,174400856587459;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5251";5251;0,505050505050505;0,148734035498871;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5252";5252;0,515151515151515;0,165128161107478;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5253";5253;0,525252525252525;0,352139883547706;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5254";5254;0,535353535353535;0,49204631294964;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5255";5255;0,545454545454546;0,380551422498364;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5256";5256;0,555555555555556;0,277439048760989;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5257";5257;0,565656565656566;0,257039118705038;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5258";5258;0,575757575757576;0,267498719206455;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5259";5259;0,585858585858586;0,437226137271998;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5260";5260;0,595959595959596;0,625721490989028;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5261";5261;0,606060606060606;0,557474452256378;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5262";5262;0,616161616161616;0,423131640142434;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5263";5263;0,626262626262626;0,396574640287767;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5264";5264;0,636363636363636;0,397909908436884;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5265";5265;0,646464646464647;0,548646846159433;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5266";5266;0,656565656565657;0,774900615870938;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5267";5267;0,666666666666667;0,768669364508391;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5268";5268;0,676767676767677;0,614520074849211;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5269";5269;0,686868686868687;0,558142086330932;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5270";5270;0,696969696969697;0,559254809788529;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5271";5271;0,707070707070707;0,679948214155947;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5272";5272;0,717171717171717;0,936838969733301;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5273";5273;0,727272727272727;1,01613906147809;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5274";5274;0,737373737373737;0,863695947787224;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5275";5275;0,747474747474748;0,766518099157035;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5276";5276;0,757575757575758;0,741741456834532;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5277";5277;0,767676767676768;0,828756431218663;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5278";5278;0,777777777777778;1,09098825939249;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5279";5279;0,787878787878788;1,27495853771528;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5280";5280;0,797979797979798;1,18015449912797;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5281";5281;0,808080808080808;1,03409099992733;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5282";5282;0,818181818181818;0,962060701438851;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
"5283";5283;0,828282828282828;1,0116881676477;"U->m->O";"kumoken";"ʊ";"m";"ɔ";"S3";2;"N06"
